# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_3.data.R
# init = 2 (Default)
# random
#   seed = 1286198000 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_3.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_3.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2869.71,0.798345,0.361486,2,3,0,2869.8,355.471,5.90131,-2.16758,0.316532,-0.326189,-0.05521,-1.15715,3.02864,0.0551707
-2869.71,0.0960143,0.361486,1,1,0,2869.92,355.471,5.90131,-2.16758,0.255264,0.582158,0.528031,-1.15715,3.02864,0.0551707
-2869.71,0.0021003,0.361486,1,3,1,2870.4,355.471,5.90131,-2.16758,0.166034,-0.607987,-1.41021,-1.15715,3.02864,0.0551707
-2869.71,0.419824,0.361486,1,3,0,2870.17,355.471,5.90131,-2.16758,0.80141,-0.573962,0.156342,-1.15715,3.02864,0.0551707
-2869.59,0.309697,0.361486,1,3,0,2870.17,355.718,5.93765,-2.0355,-0.783405,0.651805,-0.647754,-0.963982,4.66038,-0.105818
-2869.59,0.128658,0.361486,3,15,0,2870.3,355.718,5.93765,-2.0355,0.168013,-1.21662,1.02439,-0.963982,4.66038,-0.105818
-2869.59,0.000139128,0.361486,1,1,0,2870.57,355.718,5.93765,-2.0355,-0.163752,-1.88032,-0.343937,-0.963982,4.66038,-0.105818
-2870.07,0.330202,0.361486,2,7,1,2872.55,358.128,6.0919,-1.18262,1.7585,0.110094,1.60468,0.967993,3.33844,-0.167566
-2871.68,0.999854,0.361486,4,15,0,2872.08,355.01,4.58302,0.0214713,0.415882,-0.985686,0.398633,-1.51643,-1.65192,-0.570293
-2871.05,0.998075,0.361486,3,7,0,2872.21,355.826,4.3242,0.326294,-1.30042,-0.502339,-0.728062,-0.865308,-1.48301,0.13446
-2871.11,0.999968,0.361486,4,15,0,2871.48,356.284,4.17968,0.621776,0.739068,0.506651,0.0289714,-0.499198,-1.30939,1.03275
-2869.33,0.964941,0.361486,3,7,0,2872.06,357.779,5.88051,-1.1931,-0.0106381,-3.2165,0.121115,0.695374,0.887021,0.303275
-2869.09,0.694407,0.361486,2,7,0,2869.73,356.932,5.74488,-1.78228,0.833225,-0.00838461,0.923437,0.0307932,-3.94158,-0.453499
-2869.2,0.968739,0.361486,2,7,0,2871.91,356.004,5.84574,-1.81023,-2.1579,0.573152,-0.156837,-0.72173,-0.245074,0.131763
-2869.71,0.817595,0.361486,3,15,0,2870.1,357.698,5.67933,-0.137848,-0.395705,0.938673,-0.473321,0.630956,0.415363,0.818343
-2869.95,0.99857,0.361486,4,15,0,2870.06,357.987,5.50548,-0.0602019,0.228966,0.432873,0.341214,0.862599,0.0824893,0.782946
-2870.61,0.993422,0.361486,3,7,0,2870.77,358.377,4.99128,0.0732341,0.315951,0.610478,0.093258,1.1753,-0.777717,0.391341
-2870.49,0.892269,0.361486,3,13,0,2871.26,355.208,5.99666,-0.761377,0.623518,-0.189802,1.36129,-1.36368,1.56497,0.396578
-2870.76,0.983309,0.361486,3,7,0,2872.43,355.064,5.31666,-0.410122,1.66283,-0.648257,0.0118224,-1.47369,-0.945219,-0.0375766
-2870.03,0.993103,0.361486,3,7,0,2871.69,356.218,5.05682,-0.483956,1.71567,0.0293085,0.185103,-0.548025,-2.0984,-1.14818
-2869.83,0.999187,0.361486,2,3,0,2870.14,356.177,5.11406,-0.325412,-0.163225,-0.774408,-0.663152,-0.582738,-1.34556,-0.389071
-2870.86,0.946725,0.361486,3,7,0,2871.12,356.696,6.60498,-0.223611,-0.646155,0.242715,0.258105,-0.17475,2.74369,-0.0294687
-2870.52,1,0.361486,3,7,0,2871.02,356.583,6.47163,-0.349106,-0.230679,-1.18137,-0.596147,-0.265314,2.66779,-0.00647371
-2870.18,1,0.361486,3,7,0,2871.46,357.873,5.66657,0.212588,-0.155513,2.15706,0.365527,0.770788,0.526949,1.20705
-2870.07,0.865903,0.361486,3,15,0,2870.85,357.046,5.5337,0.445001,1.12402,0.508827,-0.0204446,0.108996,0.392365,1.51185
-2871.63,0.985619,0.361486,3,7,0,2872.28,355.351,4.27139,0.33538,0.0807039,-0.619188,-1.36697,-1.24536,-1.5476,0.0866849
-2872.61,0.992038,0.361486,3,7,0,2872.78,355.146,4.01697,0.78616,-0.25814,0.15777,-0.652943,-1.40986,-1.36818,1.48029
-2871.74,0.923684,0.361486,3,7,0,2875.26,355.991,4.76116,1.08871,1.34477,1.42597,-2.60461,-0.735289,-0.365066,2.82986
-2872.52,0.966622,0.361486,3,15,0,2874.08,356.738,3.35143,0.506146,-0.804686,1.47496,1.46059,-0.13512,-2.56632,-0.658965
-2873.69,0.917508,0.361486,3,7,0,2874.21,356.736,3.41113,1.3557,-0.049333,-0.841271,-1.06308,-0.138594,-1.75271,3.47547
-2870,0.995713,0.361486,3,7,0,2874.71,357.251,4.79843,-0.0603915,0.336735,3.19179,-2.59748,0.27635,-1.42024,-0.374774
-2870.51,0.986369,0.361486,3,7,0,2871.14,357.848,6.34191,-0.337753,0.135792,-1.28804,0.786626,0.74736,2.24937,0.294301
-2869.56,0.994792,0.361486,2,7,0,2871.18,356.904,5.86642,-0.15727,-1.23373,-1.68887,0.152446,-0.00496726,0.851286,0.854306
-2869.15,0.837161,0.361486,2,7,0,2870.05,356.753,5.62232,-0.793097,-0.151643,-0.612913,-1.64658,-0.122318,-0.62201,0.135486
-2869.36,0.974513,0.361486,3,15,0,2869.86,356.55,6.02934,-1.45131,-0.0234086,-0.83505,-1.03338,-0.295663,3.81477,-0.191526
-2869.55,0.945391,0.361486,1,3,0,2869.9,356.729,6.09811,-1.29885,0.467838,-0.374776,0.795058,-0.153382,4.0686,-0.384038
-2872.36,0.637054,0.361486,2,3,0,2872.66,356.594,6.49796,-1.29819,-0.283346,0.319114,0.889931,-0.276582,9.83367,-4.90648
-2870.04,1,0.361486,3,7,0,2872.98,355.893,5.39947,0.110831,0.197788,2.60233,-1.9756,-0.812632,0.0187714,0.936314
-2869.33,0.999684,0.361486,3,7,0,2870.19,357.491,5.62601,-0.582939,0.699004,-0.0607596,-1.41669,0.467304,-0.186134,0.352699
-2869.46,0.84786,0.361486,2,7,0,2870.7,357.22,5.63572,-0.172478,-0.714024,-0.00206852,1.8166,0.248922,0.293138,0.758455
-2873.93,0.89324,0.361486,3,7,0,2874.61,358.968,6.61417,0.938712,-0.519261,-0.413996,-1.29685,1.64569,1.72599,2.47495
-2872.21,0.993922,0.361486,3,7,0,2875.27,358.266,6.38745,0.766923,-1.92706,-1.4592,-1.19684,1.08403,1.49664,2.09786
-2871.7,0.969839,0.361486,4,15,0,2875.05,358.889,6.34432,-0.54478,-1.38635,-2.45358,-1.52962,1.57951,2.71576,-0.0526848
-2871.61,0.98904,0.361486,3,7,0,2872.33,358.586,6.45095,-0.621687,-0.89484,-1.01433,0.0820398,1.33514,3.42309,-0.584677
-2871.19,0.985601,0.361486,3,7,0,2872.14,358.047,5.1862,-1.05086,1.2397,0.431829,-0.33133,0.925624,-5.49463,-3.59548
-2872,0.731562,0.361486,1,1,0,2872.34,358.119,5.12585,-1.1341,-0.00112627,0.97934,0.541125,0.987682,-7.16911,-5.18607
-2872.7,0.721519,0.361486,3,7,0,2875.62,357.824,7.13009,0.260139,-0.869785,-0.474247,2.89502,0.729211,2.87306,0.368357
-2871.63,0.912828,0.361486,3,7,0,2876.71,355.495,6.08128,0.645249,0.586047,4.12475,-1.17212,-1.1324,1.13845,1.89458
-2871.38,0.98339,0.361486,3,7,0,2873.15,356.03,4.76585,-0.632825,1.72545,0.545352,-0.231715,-0.692863,-4.16658,-3.83062
-2869.87,0.832669,0.361486,2,3,0,2872.63,356.196,5.19394,-0.594929,-0.424995,-2.73192,-1.54221,-0.565285,-2.04602,-0.975021
-2871.68,0.797679,0.361486,2,7,0,2873.62,358.271,6.41022,0.437626,1.36835,1.50585,1.00874,1.08795,1.63066,1.43243
-2870.18,0.999567,0.361486,3,7,0,2872.8,357.436,5.01509,0.460661,1.05776,2.60374,0.834952,0.421242,-0.328715,1.28812
-2870.03,0.970908,0.361486,3,11,0,2871.84,355.486,5.97018,-0.955282,-0.664805,0.718794,2.2102,-1.14108,1.62353,0.321528
-2869.58,0.950427,0.361486,3,11,0,2871.28,356.788,5.13588,-0.155413,1.31772,-1.10596,1.18247,-0.0945944,-0.875609,0.106283
-2870.32,0.917749,0.361486,3,7,0,2871.61,357.205,6.40022,-0.473879,-0.0591153,-2.09538,-0.657672,0.231939,2.74671,-0.0801689
-2874.76,0.860738,0.361486,3,7,0,2876.02,357.268,5.21208,1.84781,-0.19123,-2.04523,-0.692555,0.286388,0.195536,6.3349
-2870.18,0.965521,0.361486,3,7,0,2876.64,355.457,5.71835,-1.95341,0.302637,3.04826,-3.69216,-1.14069,-6.99402,-1.05402
-2870.18,2.2255e-06,0.361486,1,1,0,2873.47,355.457,5.71835,-1.95341,0.131757,3.4582,0.665543,-1.14069,-6.99402,-1.05402
-2869.52,0.94283,0.361486,4,15,0,2871.52,356.25,5.43951,-0.311735,1.80476,0.694588,0.428803,-0.525866,-0.374037,0.377368
-2869.06,0.762169,0.361486,3,11,0,2869.93,356.457,5.90488,-1.48879,-0.613346,0.593225,1.39429,-0.364449,1.46797,0.209502
-2870.58,0.96996,0.361486,3,7,0,2871.83,357.843,5.32512,0.587157,0.536246,-0.884435,1.73866,0.74647,0.153612,1.70368
-2869.03,0.998486,0.361486,4,15,0,2870.85,356.71,5.73526,-1.34179,0.981725,-0.990041,1.87065,-0.154031,-1.33831,-0.0323693
-2869.3,0.644562,0.361486,2,7,0,2870.39,356.694,5.77525,-0.456265,0.042204,0.00121424,1.93836,-0.172477,0.522149,0.607925
-2870.71,0.915683,0.361486,2,7,0,2873.7,358.527,5.05524,-0.0649122,-1.91831,1.65931,-0.828396,1.29636,-0.886137,0.158852
-2870.76,0.890904,0.361486,3,15,0,2872.92,358.736,5.6939,-1.83287,-1.58471,-1.54104,-0.648842,1.48123,-6.68092,-1.23158
-2870.09,0.340357,0.361486,1,3,0,2872.51,358.443,5.66443,-1.31078,-0.945046,0.265821,2.5537,1.2348,-2.32555,-0.380231
-2870.4,1,0.361486,4,15,0,2872.34,356.204,5.03248,-0.666076,-1.34262,-0.995868,1.52361,-0.555763,-3.16189,-2.1792
-2869.59,0.998289,0.361486,2,3,0,2870.66,356.5,5.23512,-0.484502,-0.787376,-1.3254,-0.948742,-0.323496,-1.45467,-0.467512
-2870.15,0.993583,0.361486,3,7,0,2870.24,356.47,5.31199,0.485547,-0.274875,-0.2134,-0.389644,-0.351312,0.0983288,1.5045
-2870.33,0.998,0.361486,3,7,0,2870.42,356.353,5.41733,0.560545,0.20841,-0.503876,-0.0527647,-0.445219,0.267863,1.68308
-2871.65,0.985404,0.361486,3,7,0,2872.22,355.96,4.86334,1.05745,0.231139,1.40909,-0.25659,-0.759395,-0.258693,2.7556
-2870.99,0.991931,0.361486,3,7,0,2872.88,356.701,5.73783,0.860424,0.816132,1.28245,-1.9318,-0.167445,0.712944,2.3607
-2869.29,0.989633,0.361486,3,7,0,2871.11,356.374,5.57973,-0.907427,-0.242199,0.347286,2.45532,-0.423884,-1.23927,-0.135313
-2869.6,0.521332,0.361486,2,3,0,2875.22,356.935,5.25678,-0.650917,-0.718171,-2.40712,-3.61685,0.0266221,-2.02521,-0.895036
-2869.67,0.991213,0.361486,3,7,0,2870.18,357.706,5.55942,-0.153569,0.105267,1.15498,0.729101,0.637895,0.123981,0.718175
-2869.38,0.949415,0.361486,3,11,0,2869.87,356.493,6.03319,-1.36436,-0.570427,0.502744,-0.915399,-0.34014,3.43545,-0.12131
-2869.64,0.98714,0.361486,3,11,0,2870.17,357.856,5.55641,-1.07796,0.87066,-0.121981,0.573188,0.764711,-2.23918,-0.564704
-2869.38,1,0.361486,3,7,0,2869.82,356.474,5.96328,-0.724863,-0.874444,0.160655,0.16984,-0.349785,1.33412,0.452122
-2869.54,0.984622,0.361486,3,7,0,2870.4,356.004,5.81197,-0.614096,1.02874,0.901233,-0.431864,-0.724397,0.596899,0.527586
-2869.22,0.995061,0.361486,2,7,0,2869.89,356.735,5.5407,-0.665142,-1.0084,0.5748,0.208599,-0.136788,-0.731176,0.0864824
-2871.43,0.931298,0.361486,3,7,0,2872.61,359.33,5.77835,-0.868071,-0.151415,-2.10168,-0.00173457,1.93783,0.177377,0.356123
-2872.33,0.96041,0.361486,3,7,0,2873.04,359.641,5.44614,-0.778488,0.369589,-1.44606,0.50865,2.19031,-1.63651,-0.455115
-2872.98,0.942881,0.361486,3,15,0,2874.45,359.731,5.76833,0.151196,-0.723619,0.699515,1.89321,2.25669,0.68184,1.1531
-2874.79,0.968816,0.361486,3,15,0,2878.28,357.147,7.82841,0.645883,-2.40186,-0.469535,-0.827741,0.188351,3.36431,0.862518
-2873.21,0.99807,0.361486,3,7,0,2875.4,356.387,7.15856,0.824244,-0.48944,-2.67929,-0.747033,-0.41933,2.40525,1.96377
-2873.05,0.990864,0.361486,2,3,0,2873.69,356.211,6.91218,0.960589,0.0220247,1.43223,0.565352,-0.56004,2.06399,2.45587
-2874.34,0.851342,0.361486,3,7,0,2877.22,356.474,4.8837,-1.21751,-0.645021,2.83787,-1.34709,-0.317468,-11.4474,-10.9509
-2869.62,1,0.361486,3,7,0,2874.06,357.224,5.77209,-0.0656622,0.888192,2.60561,2.75752,0.251708,0.650903,0.923568
-2870.77,0.920189,0.361486,3,7,0,2873.33,354.872,5.63751,-0.891496,-0.610463,2.80074,0.984652,-1.62623,-0.755727,0.0836756
-2868.98,0.604297,0.361486,3,11,0,2870.93,356.751,5.91539,-1.62058,1.7018,-0.338774,-1.00603,-0.129799,1.89579,0.160184
-2869.54,0.893363,0.361486,4,15,0,2869.65,356.444,5.28128,-0.477429,-0.411381,0.227255,-0.00257091,-0.368187,-1.26445,-0.299174
-2869.78,0.999861,0.361486,3,7,0,2869.9,357.552,5.40164,0.101459,-0.308573,-0.512048,-0.0735809,0.514475,0.011724,0.920545
-2870,0.991202,0.361486,4,15,0,2870.46,358.282,5.50627,-0.600211,0.321776,-0.444394,1.09757,1.10075,-0.73946,0.081486
-2871.88,0.88637,0.361486,3,7,0,2873.21,359.617,5.79633,-1.57716,0.715177,1.80569,0.797728,2.17127,-1.28275,0.0221271
-2874.12,0.696016,0.361486,3,7,0,2874.19,359.639,6.22208,-1.7505,-0.335003,-0.00755404,-0.176071,2.15193,12.3925,-3.59053
-2872.85,0.63269,0.361486,3,7,0,2874.03,360.051,5.89498,-1.78698,0.562934,-1.9331,-0.203443,2.51209,1.20629,0.164746
-2874.88,0.17053,0.361486,2,3,0,2876.8,360.058,5.39526,-1.46824,0.443327,1.01878,-2.29688,2.54401,-8.85985,-4.314
-2869.35,1,0.361486,3,15,0,2879.77,356.967,6.04987,-1.13333,-4.06671,1.82811,0.938254,0.0405733,2.71134,0.0358136
-2871.74,0.67717,0.361486,2,7,0,2873.5,355.471,6.29931,0.531101,-0.768553,-0.574158,2.14856,-1.15135,1.44653,1.63811
-2870.61,0.989431,0.361486,3,7,0,2873.2,356.04,5.94274,0.424951,1.52856,-2.04522,-0.781342,-0.69588,0.971673,1.52756
-2870.03,0.99714,0.361486,3,7,0,2871.34,356.469,6.2731,-0.62508,0.667152,-1.1401,-1.56942,-0.357038,2.65846,-0.0145619
-2869.36,0.777004,0.361486,2,7,0,2871.25,356.33,5.97931,-0.994307,-0.258589,-1.85399,-1.81015,-0.46653,1.73506,0.291797
-2870.98,0.935606,0.361486,3,9,0,2871.32,358.425,6.11329,-1.77946,0.737263,0.0453876,-0.330417,1.18882,9.24736,-1.7149
-2870.09,0.714292,0.361486,2,7,0,2871.35,358.281,5.54608,-1.1172,0.598983,0.966975,-1.67643,1.10539,-2.58539,-0.7226
-2870.34,0.999276,0.361486,4,15,0,2870.85,355.347,5.37026,-0.558287,0.171094,-0.383947,-1.25783,-1.24635,-1.1656,-0.200095
-2870.21,0.972498,0.361486,3,15,0,2870.87,355.246,5.82723,-0.866686,-0.363534,-1.21116,0.831672,-1.33051,0.569276,0.408585
-2869.38,0.729453,0.361486,3,11,0,2870.19,358.032,5.83553,-2.00901,1.02752,-0.367801,-0.787132,0.904273,-1.67107,0.0210986
-2869.45,0.68164,0.361486,4,15,0,2869.99,356.154,5.86439,-0.661221,-0.700451,-0.673399,0.693404,-0.604739,0.823199,0.515769
-2869.24,0.999952,0.361486,3,7,0,2869.56,357.224,5.54905,-0.691613,0.690608,-0.325872,-0.271459,0.254747,-0.764157,0.0683135
-2869.22,0.995109,0.361486,2,7,0,2869.67,356.507,5.59782,-0.804938,-0.820569,0.44716,-0.273613,-0.318819,-0.795482,0.0590302
-2869.29,0.812619,0.361486,2,3,0,2871.19,356.363,5.69968,-1.61124,0.12659,-2.67742,0.0915213,-0.425123,-3.72303,-0.579956
-2869.22,0.978942,0.361486,3,11,0,2869.7,357.719,5.85506,-1.38158,0.597546,-0.978218,0.294258,0.64787,0.46375,0.241522
-2869.58,0.995657,0.361486,3,7,0,2869.6,358.145,5.78892,-1.30931,0.171275,0.0647845,-0.00568892,0.99163,-0.473296,0.153858
-2869.25,0.696326,0.361486,2,7,0,2870.33,357.777,5.8936,-1.56624,-1.03238,0.330623,-1.25992,0.692906,1.20758,0.204529
-2869.25,0.0224115,0.361486,1,1,0,2872.02,357.777,5.8936,-1.56624,-0.304867,-3.00045,1.08488,0.692906,1.20758,0.204529
-2869.21,0.992529,0.361486,2,3,0,2869.34,357.644,5.75957,-1.51983,0.47754,-0.0029538,-0.0311279,0.5944,-1.74754,-0.082023
-2869.18,0.446415,0.361486,2,6,1,2872.5,357.283,5.84452,-0.852726,0.945419,-0.326609,-3.09935,0.298687,0.657376,0.419888
-2869.03,0.987853,0.361486,4,15,0,2869.38,357.36,5.80516,-1.43888,0.410407,0.999872,-0.00629077,0.363451,-0.502748,0.140953
-2870.41,0.890942,0.361486,3,15,0,2871.09,358.076,5.65864,0.263402,-0.524358,-1.09817,0.84392,0.93322,0.527495,1.27222
-2869.92,0.991601,0.361486,4,15,0,2871.51,356.375,6.21331,-0.781668,1.02974,1.9396,-0.173171,-0.432968,2.82398,-0.085687
-2870.21,0.880657,0.361486,2,3,0,2872.3,357.804,5.34238,-1.03411,0.952524,1.71928,1.65601,0.726872,-3.91045,-1.9308
-2870.3,0.988195,0.361486,3,7,0,2870.8,356.304,6.34677,-0.465327,-0.855243,-0.0908148,0.567708,-0.488564,2.54127,0.065335
-2870.18,0.879616,0.361486,2,3,0,2873.06,357.074,6.35418,-0.575389,0.675135,-2.8601,1.26308,0.126637,2.8594,-0.154354
-2869.21,1,0.361486,3,7,0,2870.19,356.707,5.7538,-0.604029,0.258503,1.87415,0.225385,-0.161312,0.341719,0.49587
-2869.09,0.996096,0.361486,4,15,0,2869.32,357.325,5.72841,-1.25051,-0.138714,0.581237,-0.657608,0.337325,-1.10373,0.0111036
-2870.51,0.63169,0.361486,3,7,0,2872.64,358.076,5.19936,-0.807842,0.628919,0.73877,2.46029,0.942209,-3.22889,-1.89013
-2869.8,1,0.361486,2,3,0,2870.51,357.906,5.39733,-0.733325,0.564748,-1.34451,-0.4506,0.8023,-1.69608,-0.530686
-2870.01,0.997807,0.361486,4,15,0,2870.04,357.942,5.29345,-0.707334,-0.060378,-0.161151,0.290826,0.832424,-2.12181,-0.924613
-2869.86,0.944181,0.361486,3,7,0,2871.58,357.132,6.23022,-0.6097,1.12737,-1.94519,-0.121649,0.17376,2.42217,0.123815
-2869.49,0.999138,0.361486,3,7,0,2870.07,357.638,5.48608,-0.765661,-0.0688193,-1.43764,-0.343657,0.58762,-1.33328,-0.25078
-2869.36,0.999013,0.361486,3,11,0,2870.1,356.919,5.36783,-0.402138,-0.946503,0.0525276,0.893911,0.00998466,-0.771325,0.0882894
-2872.78,0.87497,0.361486,2,7,0,2877.25,357.555,6.63784,1.06572,0.641524,2.81537,2.71694,0.515882,1.72785,2.83465
-2871.66,0.998125,0.361486,2,7,0,2872.88,357.093,6.4973,0.762766,-0.659405,-0.975192,-1.57963,0.146278,1.63201,2.06078
-2870.71,0.990171,0.361486,3,7,0,2872.79,356.336,5.38381,0.764099,-0.462879,-2.34268,-1.32011,-0.458983,0.277069,2.09453
-2870.5,0.98489,0.361486,2,7,0,2872.76,356.811,4.9364,0.719837,1.18575,-2.29409,-0.544021,-0.0785458,-0.286582,1.84432
-2870.1,1,0.361486,3,7,0,2870.63,356.784,4.68756,-0.0133094,-0.0617345,-0.398035,1.29135,-0.0972146,-1.5341,-0.466471
-2869.33,0.991277,0.361486,2,7,0,2870.45,357.185,5.48677,-0.387491,-0.256254,-1.95163,0.511258,0.222004,-0.362953,0.346108
-2870.36,0.958788,0.361486,2,3,0,2870.42,357.12,5.10368,-0.826195,0.150193,-0.101518,0.36658,0.179538,-3.93821,-2.6923
-2869.35,1,0.361486,2,7,0,2870.56,356.611,5.51994,-0.320173,-0.579386,1.45446,1.2567,-0.237383,-0.156776,0.484635
-2869.83,0.974228,0.361486,2,7,0,2870.19,357.193,5.06963,-0.466487,-0.67642,0.617492,0.126607,0.23235,-1.98599,-1.03507
-2869.09,0.999668,0.361486,4,15,0,2870.21,356.953,5.66691,-0.979378,0.91738,-0.858037,-1.24735,0.0385471,-0.827039,0.0607747
-2869.51,0.960795,0.361486,3,11,0,2870,357.239,5.42358,-0.916521,-0.655611,0.838349,-0.460692,0.270924,-2.42038,-0.893598
-2869.94,0.822536,0.361486,3,7,0,2871.53,357.512,5.55429,0.239069,-0.185318,1.39561,1.91043,0.482257,0.352891,1.20464
-2870.44,0.973927,0.361486,4,15,0,2872.29,356.28,4.58263,-0.0333635,0.591428,-0.133719,2.38247,-0.499909,-1.79969,-0.820277
-2870.77,0.991577,0.361486,3,7,0,2871.7,358.5,5.75913,0.1232,0.6914,-1.2385,0.932951,1.27196,0.66315,1.11932
-2869.11,0.995027,0.361486,3,7,0,2871.32,356.385,5.84275,-1.19395,-1.28097,2.18569,-0.337972,-0.419064,0.480535,0.290975
-2869.85,0.908644,0.361486,3,15,0,2870.46,355.955,6.03496,-0.547347,-0.278197,-0.0714641,1.38619,-0.765788,1.51354,0.501837
-2869.42,0.984742,0.361486,3,15,0,2870.71,356.094,5.91496,-0.918811,0.460742,-0.839668,-1.83839,-0.65401,1.16479,0.389057
-2870.15,0.748004,0.361486,2,7,0,2870.92,356.169,5.75768,0.263233,0.423383,-0.740173,1.34223,-0.592338,0.688147,1.29294
-2870.9,0.989695,0.361486,3,7,0,2871.58,358.334,4.68847,0.225872,-0.443003,0.810143,1.17089,1.14125,-1.0709,0.347492
-2870.79,0.981854,0.361486,3,15,0,2872.19,358.632,5.94676,-0.203465,-0.926262,1.43597,-1.13743,1.3775,1.0436,0.809657
-2869.68,0.997191,0.361486,3,7,0,2871.18,357.404,5.14984,-0.333222,1.42468,1.12321,0.339812,0.399366,-1.2698,-0.318344
-2871.32,0.98162,0.361486,3,7,0,2871.56,356.416,4.70519,1.01425,0.35456,0.0792831,0.754357,-0.394497,-0.448825,2.57697
-2870.58,0.994155,0.361486,3,7,0,2872.1,358.109,4.73852,0.113072,0.613585,0.608894,-2.03731,0.961323,-1.1726,0.0789266
-2870.33,0.852223,0.361486,3,15,1,2871.32,356.697,5.52171,0.600961,1.05153,-0.976256,0.636032,-0.170243,0.414938,1.78595
-2869.04,0.997338,0.361486,3,7,0,2870.48,356.956,5.71461,-1.09244,-0.172008,-0.0354782,2.20889,0.0410106,-0.734433,0.0991967
-2869.17,0.960379,0.361486,3,7,0,2869.45,357.255,5.69107,-0.742646,0.0813572,1.00577,0.00356501,0.278427,-0.136453,0.320791
-2869.86,0.95079,0.361486,2,3,0,2869.89,357.218,6.22184,-0.646104,0.179776,0.24875,-0.0397815,0.242893,2.47245,0.0945049
-2870.06,0.973901,0.361486,2,7,0,2870.44,357,6.2734,-0.236154,0.311807,0.645547,-0.84973,0.0699234,1.90793,0.538598
-2870.47,0.967273,0.361486,2,7,0,2873.71,358.688,5.56549,-0.894003,-1.68046,1.83247,1.63243,1.42791,-1.32914,-0.191507
-2870.4,0.744933,0.361486,2,3,0,2873.25,357.842,5.31791,-1.06252,1.39441,-2.04227,-1.4984,0.758674,-4.3894,-2.30078
-2871.79,0.73009,0.361486,3,7,0,2872.9,358.575,6.3682,-1.10847,0.0777227,-1.83514,-0.852791,1.31967,5.82987,-1.83858
-2871.79,0.582543,0.361486,1,1,0,2873.39,358.575,6.3682,-1.10847,0.746127,2.08928,-0.683604,1.31967,5.82987,-1.83858
-2869.81,1,0.361486,3,15,0,2871.72,356.259,6.12931,-1.21783,-1.32141,-1.16676,1.40981,-0.528943,4.02687,-0.439101
-2870.97,0.871037,0.361486,3,15,0,2871.76,357.716,4.62554,0.759422,-0.445098,1.30289,-0.887531,0.645167,-0.64909,1.7926
-2871.22,0.992977,0.361486,2,3,0,2871.35,357.959,4.62119,0.792378,0.00595448,0.217631,-0.632943,0.840013,-0.636946,1.88359
-2872.13,0.949913,0.361486,2,7,0,2874.32,357.983,5.1021,1.19463,0.0976255,-2.51594,-1.32777,0.858139,0.030723,3.24677
-2870.02,0.984257,0.361486,3,7,0,2873.09,356.564,4.88406,-0.294449,1.02533,-2.93496,-0.838584,-0.272135,-1.90433,-1.02995
-2871.54,0.95313,0.361486,3,7,0,2871.81,355.632,6.48758,-0.839084,-0.451377,-0.761321,-0.148577,-1.03151,4.77431,-1.5849
-2869.78,1,0.361486,2,3,0,2871.58,355.603,5.68915,-0.831444,-0.351578,2.55957,0.0110285,-1.04316,-0.284854,0.255558
-2869.09,0.997256,0.361486,4,15,0,2870.47,356.785,5.70679,-0.862076,1.36791,-0.495361,0.944434,-0.097786,-0.248439,0.25957
-2869.27,0.990864,0.361486,3,7,0,2869.32,356.566,5.525,-0.734629,-0.0520739,0.312011,0.27762,-0.271029,-1.00268,-0.05732
-2870.12,0.930687,0.361486,4,15,0,2871.62,355.453,5.46172,-0.654925,1.14547,-1.63918,-0.430642,-1.16105,-1.06378,-0.108529
-2871.55,0.854953,0.361486,3,15,0,2872.57,356.866,6.79483,0.32665,1.23341,-0.684614,0.396421,-0.0369203,2.27221,0.948334
-2872.9,0.975123,0.361486,3,7,0,2873.47,358.202,4.15441,-0.317633,-0.129403,-1.36255,0.494471,1.04239,-4.10474,-4.89966
-2873.43,0.848458,0.361486,1,1,0,2873.74,358.226,4.13973,-0.397291,0.131858,-0.775219,-0.712636,1.06365,-4.71495,-6.04053
-2873.26,1,0.361486,4,15,0,2875.27,358.375,7.12648,0.347369,1.29196,-2.0173,-0.0821363,1.17041,2.74795,0.641678
